Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10
0.0,0.04045084971874738,0.04903550204285568,0.06633884973908208,0.056173707146094494,0.03350595838187922,0.009122376968027443,-0.008649221830031386,-0.01271777718463975,-0.0037746951521017195,0.011200104153603787
0.0,0.04221639627510076,0.05211275443846956,0.0721283145584658,0.06386322417873111,0.0405467722111629,0.012691958897439386,-0.007997710847013445,-0.01355038108667698,-0.005076010374971092,0.00967508033266915
0.0,0.04381533400219319,0.054813101388014915,0.07805599572501191,0.07190781441193853,0.04732633053633102,0.016624941083347586,-0.006307088322792783,-0.013597681931349515,-0.006593920974905697,0.006481821789343832
0.0,0.04524135262330098,0.057384376103274244,0.08427393421467942,0.07977012875197362,0.05382059754684185,0.021230269790640872,-0.0036023175498484505,-0.012822684303039218,-0.008422427597512033,0.0017038835205025746
0.0,0.04648882429441257,0.06037083977342362,0.09055234241411142,0.08697529063040661,0.060334227655128816,0.02653706334216767,0.00021221866115940448,-0.0113679256537357,-0.010554175325671582,-0.00456726325007079
0.0,0.04755282581475768,0.06398328425696681,0.09645003044716476,0.09351205826614578,0.0669833114846701,0.03264478107161766,0.005107185274065479,-0.009372423515159961,-0.012967478782632075,-0.012149108221567046
0.0,0.048429158056431554,0.06757331519585752,0.10186839429210041,0.09957579535972184,0.07370839887140866,0.039707465611054565,0.010914899691786082,-0.006890524057640684,-0.01566402517348565,-0.020865944085088784
0.0,0.04911436253643443,0.07019595881887161,0.1068371110604817,0.10535119015171424,0.08063527744948194,0.047612960516994964,0.017573272295306603,-0.004029716151201328,-0.018623673888614568,-0.030435576057235215
0.0,0.0496057350657239,0.07161001187720337,0.11095498920119651,0.11118841164053095,0.08795587593439423,0.05611761358925524,0.025003175546481494,-0.0008730284083430324,-0.02178585196281179,-0.04068985641679228
0.0,0.04990133642141358,0.07220560533537877,0.11377407950109403,0.11720917625629922,0.09591467471400132,0.06510470125820814,0.032942550819734226,0.002582866425824022,-0.025087276419688054,-0.051465934565564295
0.0,0.05,0.07221825952013486,0.11551654497391804,0.12302282133161714,0.10476271161263905,0.07460309197655556,0.04106442208537332,0.006307984764841282,-0.028422183887183348,-0.062562736208314
0.0,0.04990133642141358,0.07175122920807606,0.11672471962203333,0.12832163351858597,0.11427576240411215,0.0848439950474508,0.049197724562675245,0.0100928488635057,-0.03160018698387691,-0.0739578805283025
0.0,0.0496057350657239,0.07110194533353008,0.11765853896178419,0.13331054967135125,0.12387443681150971,0.0958886775312672,0.05749318956998765,0.01368262093722467,-0.03459442189571746,-0.08530445021465057
0.0,0.04911436253643444,0.07054366061013993,0.11853247944379199,0.13823457529240735,0.13322207634262506,0.10730686240140701,0.06629392169107651,0.017063773977926383,-0.03767634474579691,-0.09586707920322458
0.0,0.048429158056431554,0.07013551908536915,0.11968297504056258,0.14311980901304008,0.14232386045320508,0.11855805076598086,0.07565025337659251,0.020465424557590914,-0.04101776637079734,-0.10524569950719069
0.0,0.047552825814757685,0.06990887310121462,0.12131277007382121,0.14806913795477838,0.15112319647739597,0.12942700951535738,0.08513727943242326,0.024149334987956014,-0.044334016929499225,-0.11382813414343473
0.0,0.046488824294412576,0.06993002763185074,0.12340034297582968,0.15326768885623968,0.1595258337607407,0.13990516441222137,0.09420166896260332,0.028164965430933782,-0.046959997601095184,-0.12257612957525664
0.0,0.04524135262330098,0.07017767147092502,0.12589627508200824,0.1587483067865722,0.1677140520758842,0.14971074265473996,0.10258608084669224,0.032500785823506954,-0.048505726555191746,-0.13197194824149047
0.0,0.043815334002193174,0.07054604081488107,0.1287435417038524,0.16446867247212368,0.1758794771559467,0.1585167833778485,0.11027547512525009,0.0373037748093109,-0.049319849035334706,-0.14116004562088436
0.0,0.04221639627510075,0.07091494514643129,0.13178107629116773,0.17054872657363584,0.18382235784641413,0.16635312747522846,0.11739131236334445,0.042465339589879615,-0.04982163243396764,-0.14896871103207643
0.0,0.04045084971874738,0.0711589267578305,0.13493151379577328,0.1769346547259882,0.1912371956546972,0.1734782707869077,0.1242320604918578,0.047346167858026374,-0.049904799934108277,-0.15508270030487203
0.0,0.03852566213878947,0.07122143947922399,0.13822570670530557,0.18317312128682395,0.1980886075615722,0.18030172775149017,0.1307552084394174,0.05149177633835708,-0.04940524408657709,-0.15929879608807795
0.0,0.03644843137107059,0.07128828524217759,0.1414473790688643,0.18879190604150373,0.20456099466561378,0.1871372142408745,0.13656678477211387,0.055042363175447535,-0.04848405834142662,-0.16114331684086705
0.0,0.03422735529643444,0.07156397225106963,0.14413053605691079,0.19357131240838898,0.21096194084740824,0.193830559342536,0.14158259941731954,0.05808133824187622,-0.04713755952283665,-0.16057488454200086
0.0,0.03187119948743449,0.07177030977243888,0.1459373327500526,0.1976453082145228,0.21729611484780156,0.20005453279283394,0.14598046132225329,0.060568842316294016,-0.045123985100406654,-0.15807551394009223
0.0,0.029389262614623664,0.07119382012286872,0.1468362442154053,0.20130443458170622,0.22314554237963255,0.2057311620231952,0.14975986499633323,0.06277277825930257,-0.04240723584840901,-0.15395017348386178
0.0,0.026791339748949834,0.06936825802852205,0.1469495016304481,0.20456853386554769,0.2282205035023876,0.2107028369819475,0.15292919277187422,0.06508182761705174,-0.03905527654255534,-0.1483513634650324
0.0,0.024087683705085763,0.06662488050235968,0.14618844363353906,0.20719702870525852,0.2324814712950879,0.21463249101505585,0.15573210736763954,0.06769348273577452,-0.035009445067625586,-0.14175203274092663
0.0,0.021288964578253626,0.06374985115759506,0.14439350992153507,0.20883829759416966,0.2357986212852489,0.21745973666875595,0.1582866820793535,0.07073934953029799,-0.03017794190604399,-0.13451015506185926
0.0,0.01840622763423391,0.061123543849128846,0.14182093705520063,0.20901094293570313,0.2378320690370711,0.21946519202848697,0.1605563293553806,0.07438725485772141,-0.02458678992495955,-0.1267888078894465
0.0,0.015450849718747377,0.05856341910928406,0.13890391672192923,0.20738404887305106,0.23818074361840819,0.22085848591875898,0.1627035737364148,0.0785923202340695,-0.018253272382748938,-0.11864343859842907
0.0,0.012434494358242742,0.05589416240015083,0.13561812128173648,0.20408100614788002,0.2365499617994704,0.22150422895225566,0.16512996355196946,0.0832086765108863,-0.011264147885353498,-0.10992103413267364
0.0,0.00936906572928623,0.05310782059545066,0.1315056924726628,0.19943842548318022,0.2329425186734716,0.22111897440588185,0.16800953173179883,0.08831953396929433,-0.0038503616926964276,-0.10029381872674817
0.0,0.006266661678215205,0.04996239188866291,0.12630405736638214,0.19347540462257345,0.2277327047809405,0.21955882492106119,0.17104192175469993,0.09412278036533674,0.003942713980091386,-0.08964855122933592
0.0,0.0031395259764656794,0.0460732601443713,0.11998547594141476,0.18599233740700924,0.2213732370611529,0.2169311811046567,0.17372992667389228,0.10057236605573636,0.012474386761044422,-0.07852161423768363
0.0,6.123233995736766e-18,0.04139169939047061,0.11228249056394676,0.17709281751881825,0.21400565234829672,0.21353827905106323,0.17567105849457684,0.10736611217546604,0.022183135331207485,-0.06736659130280821
0.0,-0.0031395259764656677,0.036017307833702626,0.10296754217667436,0.16695114524854682,0.20569197799553246,0.20948412506271707,0.17683498500689968,0.11426895235980136,0.03292670308215742,-0.055672991810129475
0.0,-0.006266661678215215,0.029913328651222752,0.09223870499612535,0.1554848792747064,0.19662859211162179,0.20457617120583282,0.1775196824381153,0.12110173724188636,0.04414284928494285,-0.04215125517306289
0.0,-0.009369065729286216,0.02313303491154739,0.0803900635828532,0.14275882073615823,0.18664855063201852,0.1988876700529056,0.17794575767553478,0.12759400890279332,0.055503048663173384,-0.025978777099449502
0.0,-0.01243449435824273,0.015929034854513996,0.06766754158369928,0.12897801380788348,0.17537892741601419,0.19275308945522643,0.1780134775656788,0.13345046615964376,0.06718538022570242,-0.007282193973021264
0.0,-0.015450849718747365,0.008616873244382662,0.054418898339535726,0.11408274310812111,0.1629110279887665,0.18617695532646636,0.1774804343926293,0.13857488455397013,0.0795532471211046,0.013364683680678842
0.0,-0.018406227634233895,0.001492386703415361,0.04091498246901269,0.09805502978431885,0.1496288299385634,0.17878809635342963,0.17602873193358493,0.14333570374285967,0.09265060123910047,0.03556584293993665
0.0,-0.021288964578253633,-0.0052712331681177916,0.027211531169984416,0.08132903629818534,0.13566089614816382,0.17015940017038556,0.17342976734534166,0.14819894099744593,0.10635712804663966,0.05927607619169343
0.0,-0.02408768370508577,-0.011850529749905764,0.013456754793075327,0.06456792196795569,0.12079530783800181,0.15994609930017423,0.16983895309578004,0.15316699562904948,0.1208101164743057,0.08402786497535125
0.0,-0.02679133974894984,-0.018629191611211154,9.030232757601055e-05,0.04812507200371157,0.10482102381075914,0.14804878438660576,0.16540440737091666,0.15810042700896174,0.13615654239196967,0.10940338423154317
0.0,-0.029389262614623653,-0.025551842222974207,-0.012542819757873766,0.03194104137637634,0.08775730827456,0.1346439316893698,0.16001916094371882,0.1631081093955957,0.15211100506150518,0.1357949723506081
0.0,-0.031871199487434484,-0.03193263761585323,-0.02452896857333389,0.01581628919998404,0.06986005813194672,0.11993874434526272,0.15364471550609138,0.16811414332198174,0.16845909512218057,0.1635251136649277
0.0,-0.03422735529643444,-0.03718850541884764,-0.0360127664594998,-0.0005084388369674018,0.05144280159857339,0.10418838718609562,0.14642322354076448,0.17267635327370812,0.18528630419767425,0.19243188558914767
0.0,-0.036448431371070567,-0.04150726060245639,-0.04689606268193202,-0.01714216597907708,0.03257933683225319,0.08785604663377104,0.13836142252882447,0.17652752686635853,0.20249062002747698,0.22268879656953916
0.0,-0.03852566213878947,-0.04553547611381357,-0.05715171376058544,-0.03388766259725439,0.013233099199558644,0.07134912387321161,0.12942073864930606,0.17963326161498028,0.21979585064165238,0.2546099578232751
0.0,-0.04045084971874737,-0.049722744785543053,-0.06710798800316713,-0.05039979892329848,-0.006331737309071244,0.054538203257190464,0.11989924475500442,0.18190238256299207,0.23703588564996525,0.2881203572025301
0.0,-0.042216396275100765,-0.05414468027474517,-0.0772973811244868,-0.06640962010779745,-0.02564621549603333,0.037173666436857336,0.1099743050484619,0.18340213177775602,0.2541470692449356,0.32293406209474834
0.0,-0.04381533400219318,-0.058798892291474836,-0.08793680226648644,-0.08195197772690865,-0.04441419848330837,0.01948884816490224,0.09935149904546652,0.18447353519860268,0.27112147789160745,0.35841769091963127
0.0,-0.04524135262330099,-0.06377311118397244,-0.09879234636192386,-0.09732927583978589,-0.06252048026860363,0.0018652762035288313,0.08784829759950716,0.18528349505581038,0.28812656029494377,0.3937146654909683
0.0,-0.046488824294412576,-0.0689135142628763,-0.10966549088188979,-0.11269141079358552,-0.08010571346693246,-0.015475756347843738,0.0758237100029871,0.1857194201809477,0.30524592639098236,0.4281300855741389
0.0,-0.04755282581475768,-0.07381241106255101,-0.12054317321319892,-0.12789440348221065,-0.09752411816979346,-0.03250042296778407,0.06391505419789503,0.18584696054581792,0.32206697461223854,0.4617261945125852
0.0,-0.04842915805643156,-0.07827586629815131,-0.1311822828717052,-0.14295463334946823,-0.11498077355450965,-0.049266503636911624,0.05268123607583203,0.18595901571794815,0.33792355806230423,0.4950181548162473
0.0,-0.04911436253643444,-0.08237417769345107,-0.1411579529175381,-0.15801898918783225,-0.13257429982203978,-0.06569559266713816,0.0424061365211699,0.18621658649272288,0.3526779108228707,0.527586405685323
0.0,-0.04960573506572389,-0.08602402855766098,-0.15041010070839472,-0.1730031856570046,-0.1503629112268145,-0.08153637096552709,0.03302758277658577,0.1866285974360817,0.3667637253656269,0.5581038535584143
0.0,-0.04990133642141358,-0.08904620555755673,-0.15914820335822874,-0.18776528383908098,-0.1681064758303565,-0.09666951883285642,0.02427851201710221,0.18743274607506613,0.38041710394110095,0.5856226427670255
0.0,-0.05,-0.09157836119004267,-0.16749702381695447,-0.20224158390653624,-0.1852276402366576,-0.11131108849623544,0.016032830323974324,0.188986640350567,0.3934447899979054,0.6099969659095683
0.0,-0.04990133642141358,-0.09394933414887213,-0.17555651877181755,-0.21618678787298862,-0.20136762412950052,-0.12561682604340282,0.008469988111693234,0.19129638219177378,0.4055785213927133,0.6314378215849004
0.0,-0.0496057350657239,-0.09647133760758941,-0.1834316236586242,-0.22911280800263317,-0.21669493906864995,-0.13925419584045456,0.001771014039679746,0.19400296860151903,0.4167151174601628,0.6501805380143284
0.0,-0.04911436253643444,-0.09929998077055865,-0.1910086952917229,-0.24091493876608483,-0.23125026783197994,-0.15170662272965155,-0.003987835891038258,0.19662662441490997,0.426803744280967,0.6664798103067888
0.0,-0.048429158056431554,-0.10218500319053886,-0.1980576153828381,-0.2520082017819545,-0.2445510980554426,-0.16268908715526126,-0.008838304990703198,0.19888110819724975,0.43564670423589913,0.6808445029196967
0.0,-0.047552825814757685,-0.10451585229747891,-0.2046567376275539,-0.26256784734801236,-0.25616695059471173,-0.17194442664022713,-0.012986126151240002,0.20068290847690948,0.4430127266222409,0.6937748779958027
0.0,-0.04648882429441256,-0.10594575149121965,-0.2108953961508962,-0.2723357714995942,-0.26600539242649013,-0.17930929262755216,-0.016516388175310037,0.2018260983776592,0.44897999610402006,0.7052232738320727
0.0,-0.04524135262330098,-0.10690681400232771,-0.21640599963890442,-0.2809539672875296,-0.2740524185419598,-0.18489570599821314,-0.019373244201940986,0.20213398408620362,0.4537487614640401,0.7148100257720785
0.0,-0.043815334002193174,-0.10795907114023867,-0.2207761147263213,-0.28793764457980225,-0.2803730322065672,-0.18891896639016414,-0.021650850906524566,0.20186724087074287,0.4572113622188854,0.7225191863604882
0.0,-0.04221639627510075,-0.10901366818969838,-0.22398406148926697,-0.2927412450462571,-0.2849187763415822,-0.19177693908691923,-0.02343343275935731,0.2014037848065323,0.4592332253745204,0.7283530136567138
0.0,-0.04045084971874738,-0.10953112954002109,-0.22601705893444812,-0.29518481939333474,-0.28745019892656826,-0.19388011663639346,-0.024691948610243795,0.2008260309769206,0.46003713754041786,0.731705921907135
0.0,-0.038525662138789454,-0.10912047871810013,-0.22647091030749747,-0.29544996227029274,-0.2879308650301994,-0.19514595972097618,-0.025632516603606763,0.2001916970788688,0.4598684781450719,0.732055955557848
0.0,-0.03644843137107058,-0.10764440011038175,-0.22479226695605906,-0.2937431176364959,-0.28662320420253906,-0.19515581269101104,-0.02647629437564587,0.19956258143724853,0.45870150446434127,0.7294614501026979
0.0,-0.03422735529643445,-0.10492673322981218,-0.22075126226326733,-0.2900425662087596,-0.2837983317278489,-0.19380628424611815,-0.02689348129696396,0.19869036021744804,0.45641394216017905,0.7242364764590978
0.0,-0.03187119948743452,-0.10084363677289221,-0.21449876047803576,-0.28416306892303694,-0.27950340588410805,-0.19132054668579304,-0.026327636891087403,0.19731059139810647,0.4527216501812024,0.7169861664579886
0.0,-0.02938926261462367,-0.09555451799614312,-0.20618951456350956,-0.2760615588112454,-0.27363028760127633,-0.18771324351504207,-0.02472989401595158,0.19551428285299116,0.4472924482853526,0.7083718360741509
0.0,-0.026791339748949858,-0.08946611360624086,-0.19597161781494887,-0.26583400204934177,-0.26597127939960447,-0.18271253096659965,-0.022508777811594632,0.1933881565052952,0.440287031675073,0.6981455753611244
0.0,-0.024087683705085766,-0.08290378826126224,-0.18419303479548482,-0.25359591682365784,-0.25619895012998045,-0.17613452802454801,-0.019995049675805114,0.19077276250031064,0.43228828949135445,0.6853747504134946
0.0,-0.02128896457825365,-0.07594120333817021,-0.17142382784572013,-0.2393689922600791,-0.24399257692587922,-0.16799497085498635,-0.01732442512030746,0.18765653700675683,0.42351359600848315,0.6697384578812058
0.0,-0.018406227634233895,-0.06873445282726265,-0.158093184499577,-0.22317265111307505,-0.22923803540622356,-0.15836848379407967,-0.014434313834369652,0.18429472739421235,0.41356065041283385,0.6518784321291695
0.0,-0.015450849718747384,-0.061646851938717974,-0.14416972971822165,-0.20520626009001164,-0.21210434763045458,-0.14727734139450255,-0.010941375982264034,0.18068851194636643,0.4020832469972098,0.6324597941999626
0.0,-0.012434494358242724,-0.054802164447228977,-0.1295821450644229,-0.18564698330020182,-0.193102626238485,-0.13450630468481334,-0.00639633919854664,0.17651507686059661,0.38920071455394334,0.6113724980541263
0.0,-0.009369065729286235,-0.04786876910965813,-0.11435485486243199,-0.16476887389724867,-0.1727462543845828,-0.11971870702968601,-0.0007001891118791285,0.171749311434888,0.37506336017989933,0.5883303573695076
0.0,-0.006266661678215233,-0.04042536158870249,-0.09842660938674394,-0.1431923315793507,-0.150998225459471,-0.10298293258882489,0.006064043459101405,0.16680744292366131,0.35959662824158545,0.5633165851513204
0.0,-0.0031395259764656633,-0.032216378821595296,-0.08184761368156866,-0.12129441480446491,-0.127758696120272,-0.08470965140141512,0.01394438624486984,0.16208808186974805,0.342878135902609,0.535970175233282
0.0,-1.2246467991473533e-17,-0.02336923920121775,-0.06482222938728048,-0.09881180716681875,-0.10344228659691639,-0.06515542455749332,0.022993115849401325,0.15782858536969838,0.3252001200140777,0.5056450988792718
0.0,0.0031395259764656833,-0.014499935605618314,-0.04736288692046636,-0.07540698368022591,-0.07854415083267234,-0.044549476705119835,0.033246324152940994,0.15425566119001016,0.3067622177733922,0.4720195199543118
0.0,0.0062666616782152094,-0.006128395354903178,-0.029368473105500097,-0.05112419812983184,-0.053156700547200446,-0.023256650017909282,0.04474770515917609,0.15157859949647545,0.28759347329054236,0.43514087126881706
0.0,0.009369065729286254,0.0019338905577082142,-0.011098837560891051,-0.026183829259091993,-0.027155455310890038,-0.0015056852994657943,0.057404519539265765,0.1499361021747528,0.26764324220132435,0.3953958157426784
0.0,0.012434494358242745,0.01026377051681533,0.007044977986517446,-0.0008495708746357933,-0.0005416608999834475,0.020837802315205888,0.07102062779634855,0.14915981906766504,0.24703854478796466,0.35319272249293504
0.0,0.01545084971874736,0.018971397839556287,0.025085568408422753,0.02440872517247087,0.026610104978608853,0.0441217065186399,0.08542258372072926,0.1487754529205089,0.226082209839047,0.3087739508346535
0.0,0.018406227634233868,0.02769234148576916,0.043268953459401724,0.049223431546562016,0.05416750649042369,0.06858585999164475,0.10050094845142549,0.14842244518796577,0.20476870244134973,0.2629835508306589
0.0,0.02128896457825363,0.03622233462929417,0.06136664294693802,0.07376326253478549,0.08192924520349248,0.09417543394561123,0.1162529396483407,0.14790930829397803,0.18284455267150754,0.21711915403820356
0.0,0.024087683705085745,0.04452149446978041,0.07890412380064667,0.098361294611873,0.10992779667910473,0.12042983267588313,0.13274142594065097,0.14705385203092525,0.1603119539831858,0.17184459779130795
0.0,0.026791339748949834,0.05236479064266928,0.09578929234066814,0.12300542796431303,0.13840757951481547,0.14692426668579994,0.14965788651209322,0.14585346946812439,0.13745905038270914,0.12728137013671698
0.0,0.029389262614623646,0.05951053248932849,0.11215364850937883,0.1475932652231444,0.16737663337243186,0.17364890297958555,0.16619792962631907,0.14455723797953185,0.11473002354133449,0.08319860528914573
0.0,0.0318711994874345,0.06609152712308682,0.1280347535257046,0.1721411277613718,0.19666261008667724,0.2004716239628144,0.18188194099683566,0.1432271363605426,0.09264174895718812,0.039151496536047506
0.0,0.034227355296434434,0.07245946601921578,0.14345551404997772,0.1966543930436655,0.22610553572741282,0.22684296561426273,0.19687891923554532,0.1417632180744864,0.07137397485333348,-0.004616037605170846
0.0,0.03644843137107056,0.07882420583546501,0.158674244831422,0.2211184004836731,0.25528789260287504,0.2523344795374308,0.21141547222373383,0.1403162392148198,0.05057140106384002,-0.047070201558290864
0.0,0.03852566213878947,0.08523062789532312,0.17413000639371298,0.24541781077370337,0.2835780160073569,0.2768782750683533,0.22558049192159668,0.13895469328956694,0.03001584591743269,-0.08734538525024753
0.0,0.040450849718747364,0.09177964378939031,0.19013566769998685,0.2693475335149142,0.31048991723115865,0.3004746187624416,0.2394111256291507,0.13742105506498084,0.01008814333090044,-0.1255727156773907
0.0,0.042216396275100765,0.09878600662080135,0.20660834308982898,0.29266424994220025,0.33590613113332884,0.32304595921962237,0.2527005883297216,0.13562842773987022,-0.008752270837345349,-0.16216332439530295
0.0,0.04381533400219318,0.10644230252394712,0.22321256347294588,0.31513708901919973,0.3600659339830527,0.34433827600428263,0.26502150244127626,0.13394621916345742,-0.026479623044848594,-0.19685394383075402
0.0,0.045241352623300986,0.11440872425074278,0.2396265840003519,0.33670119820026034,0.3831744914150664,0.364016156448818,0.2761320297326527,0.13265199554093834,-0.04312077420617152,-0.22934900248915802
0.0,0.046488824294412576,0.12198197939257929,0.2555010073614784,0.35756218027008096,0.4050834457884847,0.3819062276102041,0.2861263841129112,0.13150117820402732,-0.05837915877939446,-0.25973992143342406
0.0,0.04755282581475768,0.1285723605032286,0.270491745355778,0.3778772488214004,0.4254767662726836,0.39809890971490064,0.29507589367586873,0.13025562726654336,-0.07212392818467575,-0.2878382639225401
0.0,0.048429158056431554,0.13402117874761107,0.28433639053629,0.39727135080384707,0.44434578726991886,0.412776226242407,0.302876242334742,0.128963259728942,-0.08458771234877283,-0.3128932849995895
0.0,0.04911436253643443,0.13867038097700418,0.29677199279186434,0.41502225306695795,0.46195893517482184,0.4259747940574854,0.3095764646986967,0.12754809378826903,-0.09588927850987054,-0.33439829898093204
0.0,0.04960573506572389,0.1430033035779499,0.30748050754467793,0.4306242464477518,0.4782249630316186,0.4379271535596453,0.3152644758850374,0.12576945519236013,-0.105848922864712,-0.35242919212433416
0.0,0.04990133642141358,0.1469778567379696,0.3164016473634829,0.4438926062175216,0.49263532111795466,0.4490010750447391,0.3199306067875191,0.12356849457707604,-0.11433040293613689,-0.36709255449565814
0.0,0.05,0.15006889911317786,0.32376215733131236,0.45467573440412307,0.5048769506167026,0.4590426291169161,0.3237913824956752,0.12113211087011108,-0.12142018211551757,-0.378357283991672
0.0,0.04990133642141358,0.1520144514158378,0.3294664172157492,0.46307797811672713,0.5148344649482562,0.46748969403803475,0.3271389424992806,0.11881845621662,-0.1272408744041048,-0.3862882396208007
0.0,0.0496057350657239,0.15299502207925403,0.33309021689469664,0.4694260013127078,0.5223328766378779,0.47389388381283326,0.330013151192302,0.11709004828319612,-0.13174733917635661,-0.39132116536498024
0.0,0.04911436253643443,0.15309205799911008,0.33463252321334297,0.47358748298430436,0.52736020239264,0.47807739034096886,0.33219712087898007,0.11626549491701282,-0.13456949266087917,-0.3943544791547794
0.0,0.048429158056431554,0.1522126293312979,0.3344934930362949,0.47514174642758067,0.5298892333328249,0.48012469866656865,0.33342092734318984,0.11650755387140212,-0.13533335023472898,-0.39622579644821043
0.0,0.047552825814757685,0.15056425995598788,0.3327583879688742,0.4739850012526447,0.5296675556978183,0.48019219248076295,0.33367425723838223,0.11785036676233288,-0.13408019884955938,-0.39684477787762945
0.0,0.04648882429441259,0.14851471125321214,0.329270077158085,0.47023921216520875,0.5264950442863529,0.47819658110230917,0.3333894499446255,0.12007364111739773,-0.1311438249053833,-0.39542945730436646
0.0,0.045241352623300965,0.1460467345624173,0.32411286966290737,0.46388337166509364,0.5203475461023979,0.4740518980887187,0.3329942619118273,0.12287655218971563,-0.1268941526786994,-0.39114360336390136
0.0,0.043815334002193174,0.14285081027829277,0.31751839951726674,0.4548235740851796,0.511264008924212,0.4680692413121057,0.332323719839259,0.12607717361642068,-0.12147994560831654,-0.383387039041521
0.0,0.04221639627510076,0.13884760357675283,0.30938880289787085,0.4431542412149561,0.4993965233754218,0.4606344582608119,0.33091748007962907,0.12944551230880058,-0.11460838456725544,-0.37241595537008226
0.0,0.04045084971874738,0.1341724028917899,0.29935178210687224,0.42904596896995634,0.4852992273559807,0.451703263064834,0.32842853993688675,0.1327360373087294,-0.10588017246763569,-0.3587418781258928
0.0,0.038525662138789434,0.12874919967334109,0.2872343453983616,0.412662242078696,0.469631983464311,0.44097413788496054,0.32458070640039655,0.13605624392043048,-0.09540552959090388,-0.3420920586609934
0.0,0.03644843137107055,0.1222605168406655,0.2731007921933715,0.3944114905012638,0.45255039719346235,0.42836405512923414,0.31919462530264925,0.13953929066613216,-0.08348732199348544,-0.3219401417769786
0.0,0.03422735529643442,0.11443815231589152,0.2572335735926661,0.37477676116736824,0.4337979391068809,0.4139550283069151,0.31242062292511946,0.14286088950377235,-0.0700748599734159,-0.29829107294848756
0.0,0.03187119948743449,0.10542258775610357,0.2400659486201554,0.3539115672178909,0.41320815411160045,0.39781664516281934,0.3045145974063107,0.1456536652279862,-0.05509270647998245,-0.271273697672477
0.0,0.02938926261462367,0.09591501097425663,0.22196755371740898,0.331669020935303,0.3908539440821118,0.3800723536354816,0.2954000000211638,0.14802757065237482,-0.03879347107579053,-0.24062848793891806
